id,genres,title,belongs_to_collection,budget,revenue,original_language,release_date,runtime,spoken_languages,vote_average,actors,director,return,combined_features
54107,"Romance, Comedy, Family","splash, too",Splash Collection,0,0.0,en,1988-01-05,87.0,English,2.0,"Alan Bates, Coral Browne, Charles Gray, Harold Innocent, Douglas Reith, Peter Chelsom, Roger Hammond, Matthew Sim, Vernon Dobtcheff, Mark Wing-Davey, Denys Hawthorne, Trevor Baxter, Charles Lamb",John Schlesinger,0.0,"Splash Collection Romance, Comedy, Family 1988-01-05 en"
390989,"Comedy, Horror, Science Fiction",sharknado 4: the 4th awakens,Sharknado Collection,0,0.0,en,2016-07-31,85.0,English,4.3,"Janet Gaynor, Charles Farrell, Marjorie White, El Brendel, Mary Forbes, Jackie Cooper, Henry Armetta, Peter Gawthorne, Sharon Lynn, Frank Richardson, Dannie Mac Grant, Joe Brown",David Butler,0.0,"Sharknado Collection Comedy, Horror, Science Fiction 2016-07-31 en"
21452,"Crime, Thriller",detective conan: the fourteenth target,Detective Conan Collection,0,0.0,ja,1998-04-19,99.0,日本語,7.5,"Ian Ziering, Tara Reid, David Hasselhoff, Ryan Newman, Gary Busey, Tommy Davidson, Imani Hakim, Cody Linley, Masiela Lusha, Cheryl Tiegs, Carrie Keagan, Mindy Robinson, Gena Lee Nolin, Kym Johnson, Duane 'Dog' Chapman, Scott 'Carrot Top' Thompson, Benjy Bronk, Elisa Jordana, Christopher Shone, Nicholas Shone, Gilbert Gottfried, Steve Guttenberg, Stassi Schroeder, Hayley Hasselhoff, Caroline Williams, Dan Yeager, Anthony C. Ferrante, Paul Shaffer, Vince Neil, Al Roker, Natalie Morales, Jillian Barberie, Stacey Dash, Patti Stanger, Lloyd Kaufman, Sarah Knappik, Susan Anton, Cynthia Bailey, Steffanie Busey, Todd Chrisley, Grayson Chrisley, Savannah Chrisley, James Leigh Davis, Jay DeMarcus, Justine Ezarik, Dan Farr, David Faustino, Juliana Ferrante, Erika Jayne, Lori Greiner, Gary Herbert, Brandi Glanville, Taylor Ann Hasselhoff, Robert Herjavec, T'Keyah Crystal Keymáh, Moise Latt, Daniel Logan, Courtney Lopez, Andre Meadows, Donna Mills, Jeanne Miller, Frank Mir, Kenya Moore, Roy Nelson, Wayne Newton, Alexandra Paul, Drew Pinsky, DeStorm Power, Dolvett Quince, Colby Lopez, Earthquake, Jax Taylor, Corey Taylor, Diana Terranova, Charles Tillman, Adrian Zmed",Anthony C. Ferrante,0.0,"Detective Conan Collection Crime, Thriller 1998-04-19 ja"
138118,"Action, Crime, Thriller",johan falk: barninfiltratören,Johan Falk GSI Collection,0,0.0,en,2012-11-21,93.0,svenska,6.0,"Lilli Palmer, James Mason, Gabriele Ferzetti, Alberto Lupo, Valeria Fabrizi, Renato De Carmine, Daniele Vargas, Andrew Keir, Gabriele Tinti, Jeremy Burnham, Paul Müller, Gianni Solaro, Andrea Checchi, Geoffrey Keen",Charles Frend,0.0,"Johan Falk GSI Collection Action, Crime, Thriller 2012-11-21 en"
136071,"Action, Crime, Thriller",johan falk: alla råns moder,Johan Falk GSI Collection,0,0.0,sv,2012-10-24,97.0,svenska,6.3,"Mohanlal, Priyamani, Arjun Nandhakumar, Babu Antony, Narain, Anoop Menon, Jagathy Sreekumar, Roma Asrani, Siddique, Devan, Riyaz Khan, Mithra Kurian, Ambika Mohan, Seetha, Santosh Sleeba, Rajshri Nair, Manikuttan",B Unnikrishnan,0.0,"Johan Falk GSI Collection Action, Crime, Thriller 2012-10-24 sv"
133879,"Action, Crime, Thriller",johan falk: spelets regler,Johan Falk GSI Collection,0,0.0,sv,2012-09-25,99.0,svenska,6.7,"Jaanika Arum, Roland Laos, Katariina Unt, Jörgen Liik, Kaspar Velberg, Ülle Kaljuste, Andrus Vaarik, Rein Oja, Mirtel Pohla, Indrek Sammul, Henrik Kalmet, Joosep Jürgenson, Jaan Rekkor, Ene Järvis, Ivo Uukkivi, Ago Anderson",Anu Aun,0.0,"Johan Falk GSI Collection Action, Crime, Thriller 2012-09-25 sv"
24025,"Crime, Action, Thriller",johan falk: national target,Johan Falk GSI Collection,0,0.0,sv,2009-06-10,95.0,"svenska, English",6.7,"Henriette Heinze, Golo Euler, Sabine Bach, Wolfgang Packhäuser, Till Trenkel, Patrick Güldenberg, Claire Oelkers",Felicitas Korn,0.0,"Johan Falk GSI Collection Crime, Action, Thriller 2009-06-10 sv"
229007,"Crime, Mystery","the fjällbacka murders: the sea gives, the sea takes",The Fjällbacka Murders,0,0.0,sv,2013-09-22,90.0,svenska,5.8,"Mircea Monroe, Jace Mclean, Richard Riehle, Ajay Naidu, Lin Shaye, Alex Anfanger, Joanne Baron, Pawel Szajda, Erika Woods, David MacAllen, William Bornkessel",Ishai Setton,0.0,"The Fjällbacka Murders Crime, Mystery 2013-09-22 sv"
389614,Crime,the hidden child,The Fjällbacka Murders,0,0.0,sv,2013-06-28,105.0,svenska,6.6,"Camme Tyla, Mandy Williams, Brenna Daly, Jason Nious, Paige Lauren Billiot, Victoria Viveiros",Sean Jackson,0.0,The Fjällbacka Murders Crime 2013-06-28 sv
231811,"Crime, Mystery",the fjällbacka murders: the queen of lights,The Fjällbacka Murders,0,0.0,sv,2013-09-29,90.0,svenska,5.0,"David Koechner, C. Thomas Howell, Jennifer Keller, Stephanie Drapeau, André Gordon, Sean Field, Brandon Molale, Veronica De Laurentiis, Kate Siegel, Lisa Ann Walter, James Lyons, Patrick Kilpatrick, Kyle Lowder, Sean Blodgett, Emily Fletcher, Jade Tailor",André Gordon,0.0,"The Fjällbacka Murders Crime, Mystery 2013-09-29 sv"
168056,"Crime, Mystery",the fjällbacka murders: friends for life,The Fjällbacka Murders,0,0.0,sv,2013-02-01,90.0,svenska,5.6,"Jakob Eklund, Joel Kinnaman, Ruth Vega Fernandez, Jens Hultén, Mikael Tornving, Meliz Karlge, Alexander Karim, Mårten Svedberg, Marie Richardson, Sergej Merkusjev, Zeljko Santrac, Jessica Zandén, André Sjöberg, Thomas Nilsson, Helena Eliasson, Fredrik Dolk, Alexandra Zetterberg, Henrik Norlén, Christian Brandin, Anders Gustavsson, Isidor Alcaide-Backlund, Hanna Alsterlund, Jonas Bane",Charlotte Brandström,0.0,"The Fjällbacka Murders Crime, Mystery 2013-02-01 sv"
231812,"Crime, Mystery",the fjällbacka murders: the coast rider,The Fjällbacka Murders,0,0.0,sv,2013-09-22,90.0,svenska,5.3,"Jakob Eklund, Marie Richardson, Johan Hedenberg, Mikael Tornving, Joel Kinnaman, Jens Hultén, Meliz Karlge, Hanna Alsterlund, Jonna Järnefelt, Tobias Zilliacus, Anastasios Soulis, Alexander Karim, Mårten Svedberg, Zeljko Santrac, Jonas Bane",Richard Holm,0.0,"The Fjällbacka Murders Crime, Mystery 2013-09-22 sv"
310602,Comedy,klown forever,Klovn,0,0.0,da,2015-09-24,99.0,"Dansk, English",5.8,"Amy Cater, Rupert Owen, Jimstar, Butch Midway",Anna Brownfield,0.0,Klovn Comedy 2015-09-24 da
278924,"Action, Crime, Thriller",mechanic: resurrection,Mechanic Collection,40000000,125729635.0,en,2016-08-25,99.0,"български език, English",5.3,"Travis Wester, Ian Reed Kesler, Mircea Monroe, Jules Douglas, Ken Davitian, Alison MacInnis",Adam Meyerowitz,3.143240875,"Mechanic Collection Action, Crime, Thriller 2016-08-25 en"
20583,"TV Movie, Action, Drama, Romance",love's long journey,The Love Comes Softly Collection,0,0.0,en,2005-03-12,88.0,English,6.3,Dwayne Perkins,Ian Harris,0.0,"The Love Comes Softly Collection TV Movie, Action, Drama, Romance 2005-03-12 en"
30975,"Drama, Romance",love's unending legacy,The Love Comes Softly Collection,0,0.0,en,2007-07-04,84.0,English,5.4,"Billy Zane, Chad Michael Collins, Dennis Haysbert, Ravil Isyanov, Presciliana Esparolini",Don Michael Paul,0.0,"The Love Comes Softly Collection Drama, Romance 2007-07-04 en"
21636,"Drama, Western",love takes wing,The Love Comes Softly Collection,0,0.0,en,2009-04-04,88.0,English,5.6,"Ned Dennehy, Jeremy Swift, Karl Theobald, Emma Pierson, Katie Lyons, Richard Lumsden",James Rouse,0.0,"The Love Comes Softly Collection Drama, Western 2009-04-04 en"
25182,"Drama, Action, Western, Family",love finds a home,The Love Comes Softly Collection,0,0.0,en,2009-11-04,88.0,English,5.2,"Manu Bennett, Larenz Tate, Linden Ashby, Kevon Stover, Sara Coates, Edward Michael Scott, Edi Zanidache",Nicholas Gyeney,0.0,"The Love Comes Softly Collection Drama, Action, Western, Family 2009-11-04 en"
81450,"Drama, Romance, Family",love begins,The Love Comes Softly Collection,0,0.0,en,2011-09-17,0.0,English,6.9,"Gretchen Mol, Chris Klein, Zach Mills, Jay O. Sanders, Jeff Perry, Geoff Pierson, Stephen Tobolowsky, Robert Prosky, Angela Paton, Betty Moyer, Jackson Rathbone, Jamie Marsh, Kevin Chamberlin, William Joseph Elk III, Allen Nause, Michael Maize, Yvonne Koenig",Brent Shields,0.0,"The Love Comes Softly Collection Drama, Romance, Family 2011-09-17 en"
348668,"Crime, Drama, Mystery, Thriller",a conspiracy of faith,Department Q series,5210000,5900000.0,da,2016-03-03,112.0,Dansk,6.8,"Jackie Chan, Johnny Knoxville, Fan Bingbing, Yeon Jung-hoon, Eric Tsang, Eve Torres, Winston Chao, Michael Wong, Sara Forsberg, Mikhail Gorevoy, Jai Day, Zhang Lan-Xin, Dylan Kuo",Renny Harlin,1.1324376199616122,"Department Q series Crime, Drama, Mystery, Thriller 2016-03-03 da"
26945,"Fantasy, Animation, Adventure",cardcaptor sakura: the movie,Cardcaptor Sakura Collection,0,0.0,ja,1999-08-21,81.0,日本語,7.8,"Rob Lowe, Gale Hansen, Tracy Griffith, Eb Lottimer, Baruch Dror, Daniel Dieker, Michael Fountain, Evyatar Lazar, Ari Sorko-Ram, Erik Degn",Shimon Dotan,0.0,"Cardcaptor Sakura Collection Fantasy, Animation, Adventure 1999-08-21 ja"
95610,Comedy,bridget jones's baby,Bridget Jones Collection,35000000,211952420.0,en,2016-09-14,123.0,English,6.3,"Nick Cave, Susie Bick, Earl Cave, Warren Ellis, Jim Sclavunos, Martyn P. Casey, Thomas Wydler, George Vjestica, Else Torp",Andrew Dominik,6.055783428571429,Bridget Jones Collection Comedy 2016-09-14 en
391779,"Comedy, Romance",housefull 3,Housefull Collection,0,0.0,hi,2016-03-06,140.0,हिन्दी,5.2,"Im Soo-jung, Lee Jin-wook, Jo Jung-suk, Lee Min-ho, Jung Jin-young, Lee Ki-Woo, Jung Woong-in, On Ju-wan, Shin Ji-soo",Kwak Jae-yong,0.0,"Housefull Collection Comedy, Romance 2016-03-06 hi"
64961,"Comedy, Fantasy, Science Fiction",when women had tails,Quando le donne avevano la coda,0,0.0,it,2070-12-16,0.0,Italiano,5.5,"Jennifer Aspen, Jessica Collins, Samantha Ferris, Nicki Micheaux, Paige Moss, Ty Olsson, Bonnie Root, Carly Pope, Amy Madigan, Chad Faust",Susan Seidelman,0.0,"Quando le donne avevano la coda Comedy, Fantasy, Science Fiction 2070-12-16 it"
44749,Thriller,race 2,Race Collection,0,0.0,hi,2013-01-25,150.0,"English, हिन्दी",5.2,"Renos Haralambidis, Yannis Bostantzoglou, Dimitra Papadima, Yorgos Voultatzis, Vana Pefani",Renos Haralambidis,0.0,Race Collection Thriller 2013-01-25 hi
38289,Comedy,eccezzziunale... veramente,Eccezzziunale... veramente Collections,0,0.0,it,1982-01-01,98.0,,5.9,Chris D'Elia,Bill D'Elia,0.0,Eccezzziunale... veramente Collections Comedy 1982-01-01 it
34527,"Mystery, Crime",murder at the savoy,Beck - Historien om ett brott,0,0.0,sv,1993-06-10,91.0,svenska,5.8,"Lloyd Kaufman, Ellen Muth, Juliette Danielle, Greg Sestero, Debbie Rochon, Deborah Reed, Phil Hall, Mark Frazer, Matt Hannon, John Bloom",Thomas Edward Seymour,0.0,"Beck - Historien om ett brott Mystery, Crime 1993-06-10 sv"
357786,"Action, Animation, Mystery",kizumonogatari part 1: tekketsu,Kizumonogatari,0,0.0,ja,2016-08-01,64.0,日本語,7.6,"Stina Ekblad, Stellan Skarsgård, Pernilla August, Ernst Günther, Tomas von Brömssen, Reine Brynolfsson, Nils Brandt, Johan Widerberg",Bo Widerberg,0.0,"Kizumonogatari Action, Animation, Mystery 2016-08-01 ja"
55430,"Action, Animation, Fantasy",broken blade: book two - the split path,Break Blade Collection,0,0.0,en,2010-06-26,50.0,日本語,6.1,"Gösta Ekman, Kjell Bergqvist, Rolf Lassgård, Niklas Hjulström, Ingvar Andersson, Arthur Brauss, Andrea Heuer, Lena Nilsson, Tommy Johnson, Bernt Ström, Agneta Ekmanner, Tova Magnusson, Ing-Marie Carlsson, Görel Crona, Marie Richardson, Reine Brynolfsson, Anders Ekborg, Claes Sylwander, Catherine Hansson, Birger Österberg, P.G. Hylén, Lena T. Hansson, Jonas Falk, Stellan Skarsgård",Per Berglund,0.0,"Break Blade Collection Action, Animation, Fantasy 2010-06-26 en"
55435,"Action, Animation, Fantasy",broken blade: book four - the earth of calamity,Break Blade Collection,0,0.0,en,2010-10-29,50.0,日本語,5.2,"Stellan Skarsgård, Ewa Fröling, Max von Sydow, Liv Ullmann, Erland Josephson, Lennart Hjulström, Björn Granath",Sven Nykvist,0.0,"Break Blade Collection Action, Animation, Fantasy 2010-10-29 en"
55437,"Action, Animation, Fantasy",broken blade: book five - the horizon between life and death,Break Blade Collection,0,0.0,en,2011-01-21,50.0,日本語,5.2,"Stellan Skarsgård, Chris Penn, Paul Bettany, Allan Corduner, Jacqueline McKenzie, Martine McCutcheon, Sienna Guillory, Ashley Artus, Maynard Eziashi",Stewart Sugg,0.0,"Break Blade Collection Action, Animation, Fantasy 2011-01-21 en"
55438,"Science Fiction, Animation, Action",broken blade: book six - enclave of lamentations,Break Blade Collection,0,0.0,en,2011-03-25,50.0,日本語,8.2,"Max von Sydow, Alexander Skarsgård, Stellan Skarsgård, Mads Mikkelsen, Peter Stormare, Helena Mattsson",Maria Lindberg,0.0,"Break Blade Collection Science Fiction, Animation, Action 2011-03-25 en"
402331,"Action, Thriller",hard target 2,Hard Target Collection,0,0.0,en,2016-07-14,104.0,English,5.6,"Ben Chaplin, Sophie Okonedo, Shaun Evans, Nathan Stewart-Jarrett, Kerry Fox, Adeel Akhtar, Phoebe Fox, Antony Sher, Nicholas Burns, Morgan Walters",Tom Harper,0.0,"Hard Target Collection Action, Thriller 2016-07-14 en"
412519,"Drama, Family, Music, Romance",honey 3: dare to dance,Honey Collection,0,0.0,en,2016-11-30,97.0,English,5.1,"Nana Patekar, Paresh Rawal, Rimi Sen, Danny Denzongpa, Kunal Kapoor, Prateeksha Lonkar, John Abraham",Milan Luthria,0.0,"Honey Collection Drama, Family, Music, Romance 2016-11-30 en"
36161,"Animation, Family",winnie-the-pooh,Winnie-the-Pooh (Russian),0,0.0,ru,2069-01-01,11.0,Pусский,6.5,"Henry Rollins, Torrance Coombs, Victoria Pratt, Camilla Jackson, John O'Brien, Michael Aaron Milligan, Mykel Shannon Jenkins, Nick Principe, Mark Kelly, Ken Lyle, Kristina Klebe, Zo Zosak, Ace Marrero, John J. York, Guy Stevenson, Fay DeWitt, Courtney Compton, Cris D'Annunzio, Robert Craighead, Steve Suh, Lombardo Boyar, Graham Denman, Johnny Rey Diaz",Mike Mendez,0.0,"Winnie-the-Pooh (Russian) Animation, Family 2069-01-01 ru"
164990,Mystery,the golden fortress,Feluda Collection,0,0.0,bn,1974-12-27,120.0,বাংলা,7.9,"Hanna Obbeek, Nils Verkooijen, Fiona Livingston, Bram Flick, Amin Belyandouz, Eva van der Gucht, Loek Peters, Chris Comvalius, Xander Straat, Bram van der Hooyen, Lea Vlastra, Renee de Graaff, Lucas Dijker, Johanna ter Steege, Reinout Bussemaker",Dennis Bots,0.0,Feluda Collection Mystery 1974-12-27 bn
36163,"Animation, Family",winnie-the-pooh goes visiting,Winnie-the-Pooh (Russian),0,0.0,ru,2071-01-01,10.0,Pусский,6.9,"Kenny Wormald, Bobby Lockwood, Cassie Ventura, Dena Kaplan, Sibongile Mlambo, Clayton Evertson, Sivuyile Ngesi, Adrian Galley, Ambrose Uren, Juanique Randall",Bille Woodruff,0.0,"Winnie-the-Pooh (Russian) Animation, Family 2071-01-01 ru"
171346,"Crime, Comedy",torchy blane in panama,Torchy Blane,0,0.0,en,2038-07-05,59.0,English,6.0,"Tenoch Huerta, Marco Pérez, Paola Nuñez, Gerardo Taracena, Rocío Verdejo, Noe Hernandez",José Manuel Cravioto,0.0,"Torchy Blane Crime, Comedy 2038-07-05 en"
20413,Comedy,dhamaal,Dhamaal Collection,0,0.0,hi,2007-07-09,135.0,हिन्दी,6.1,Georges Méliès,Georges Méliès,0.0,Dhamaal Collection Comedy 2007-07-09 hi
22240,"Action, Comedy",my new partner ii,Les Ripoux - Trilogie,0,0.0,fr,1990-07-02,107.0,Français,6.1,"Bing Crosby, Mary Martin, Brian Donlevy, Carolyn Lee, Eddie 'Rochester' Anderson, J. Carrol Naish, Warren Hymer, Horace McMahon, Ruby Elzy, Jack Teagarden, Danny Beck, Harry Barris, Perry Botkin Sr., Minor Watson, Harry Rosenthal, Donald Kerr, Barbara Pepper, Cecil Kellaway, Ronnie Cosby, Ted Lewis, Duke Ellington, Louis Armstrong, Tommy Dorsey, Jimmy Dorsey, Benny Goodman, Paul Whiteman, Roscoe Ates, Charles Lane, Mantan Moreland",Victor Schertzinger,0.0,"Les Ripoux - Trilogie Action, Comedy 1990-07-02 fr"
36162,"Family, Animation",winnie-the-pooh and a busy day,Winnie-the-Pooh (Russian),0,0.0,ru,2072-01-01,21.0,Pусский,6.7,"Bing Crosby, Martha Raye, Shirley Ross, George Barbier, Leif Erickson, Grady Sutton, Granville Bates, Anthony Quinn, Mitchell Lewis, George Regas, Nick Lukats, Prince Leilani, Maurice Liu, Raquel Echeverría, Iris Yamaoka, Ethel Clayton, Robert Emmet O'Connor, Emma Dunn, Harry Tyler, Bob Burns",Frank Tuttle,0.0,"Winnie-the-Pooh (Russian) Family, Animation 2072-01-01 ru"
58051,"Comedy, Drama, Romance",housefull,Housefull Collection,0,0.0,hi,2010-04-30,135.0,हिन्दी,5.2,"Gian Maria Volonté, Anne Wiazemsky, Glauber Rocha, Götz George, Cristiana Tullio-Altan, Allen Midgette, Paolo Pozzesi, Marco Ferreri, Jean-Luc Godard",Jean-Luc Godard,0.0,"Housefull Collection Comedy, Drama, Romance 2010-04-30 hi"
411802,Animation,batman unlimited: mechs vs. mutants,Batman Unlimited Collection,0,0.0,en,2016-08-30,72.0,English,5.2,"Ajay Devgn, Tamanna Bhatia, Paresh Rawal, Mahesh Manjrekar",Sajid Khan,0.0,Batman Unlimited Collection Animation 2016-08-30 en
188489,"Action, Comedy, Horror, Science Fiction",birdemic 2: the resurrection,Birdemic Collection,0,0.0,en,2013-09-04,82.0,English,3.2,"Arya Babbar, Shakti Mohan, Katrina Kaif, Akshay Kumar, Akshaye Khanna",Farah Khan,0.0,"Birdemic Collection Action, Comedy, Horror, Science Fiction 2013-09-04 en"
152625,Comedy,akkare akkare akkare,Nadodikkattu Collection,0,0.0,ml,1990-01-01,150.0,,7.3,"Akshay Kumar, Asin Thottumkal, Himesh Reshammiya, Mithun Chakraborty, Raj Babbar, Johnny Lever",Ashish R. Mohan,0.0,Nadodikkattu Collection Comedy 1990-01-01 ml
87788,"Western, Action, Crime",the legend of nigger charley,The Nigger Charley Collection,0,0.0,en,2072-03-16,98.0,English,8.5,"Denis Leary, Jeff Garlin, Jim Breuer, Mario Cantone, Lenny Clarke, Doctor Dré, Dane Cook, Nick Di Paolo, Gilbert Gottfried, Colin Quinn",John Fortenberry,0.0,"The Nigger Charley Collection Western, Action, Crime 2072-03-16 en"
410537,Horror,the amityville terror,The Amityville Horror Collection,500000,0.0,en,2016-01-04,84.0,English,4.4,Steve Aoki,Justin Krook,0.0,The Amityville Horror Collection Horror 2016-01-04 en
36046,"Drama, Romance",the work and the glory,The Work and the Glory Collection,7500000,3347647.0,en,2004-11-24,110.0,English,6.1,"Mike Dopud, Jane Badler, Jochen Hägele, Maximilien Poullein, Kaya Blocksage, Petra Silander, Nicolas Van Beveren, Elie Haddad, Emilien De Falco, Zoe Corraface, Mélissa Mars, Eric Kailey, Sébastien Novac, Leslie Carles, Frédéric Deleersnyder, Olivier Faursel, Vincent Ceus, Tchewk Essafi, Maxence Fertein, Salem Kali, Lucile Wawrzyniak, Aurore Schaeffer, Mickaël Moïse, Patrick Guérineau, Serge Crozon-Cazin, Dorothée Girot, Benjamin Dupiech, Pascal Gilles, Audrey Giacomini, Julien Toilliez, Yves Yan, Jean-Charles Mouveaux",Guy-Roger Duvert,0.4463529333333333,"The Work and the Glory Collection Drama, Romance 2004-11-24 en"
14631,Drama,the work and the glory ii: american zion,The Work and the Glory Collection,6500000,2025032.0,en,2005-10-21,100.0,English,8.0,"Sterling Knight, Spencer Locke, Dean Geyer, Kote Tolordava, Giorgi Tsaava, Helen Nelson, Nana Kiknadze, Nika Apriashvili",Levan Bakhia,0.3115433846153846,The Work and the Glory Collection Drama 2005-10-21 en
32523,Drama,the work and the glory iii: a house divided,The Work and the Glory Collection,6500000,1325092.0,en,2006-11-22,89.0,English,7.5,"Drew Rausch, Rich McDonald, Noah Weisberg, Frank Ashmore, Rowdy Kelley, Japheth Gordon, Sweetie Sherrié, Ashley Wood, Brittani Ebert, Loren Lester, Alan Carnes",Corey Grant,0.2038603076923077,The Work and the Glory Collection Drama 2006-11-22 en
401650,Animation,dc super hero girls: hero of the year,DC Super Hero Girls Collection,0,0.0,en,2016-09-08,72.0,English,4.8,"Sam Hennings, Brenda Strong, Eric Johnson, Alexander Carroll, Brighton Hertford, Kimberly Varadi, Colin Ford, Emily Podleski",Sterling Van Wagenen,0.0,DC Super Hero Girls Collection Animation 2016-09-08 en
406052,"Family, Fantasy, Horror",mostly ghostly 3: one night in doom house,Mostly Ghostly Collection,0,0.0,en,2016-06-09,89.0,English,4.4,"Kay Kay Menon, Aditya Srivastava, Aditya Srivastava, Vijay Maurya, Tejaswini Kolhapure, Tutu Sharma, Nataraja Subramanian",Anurag Kashyap,0.0,"Mostly Ghostly Collection Family, Fantasy, Horror 2016-06-09 en"
250388,"Action, Crime, Thriller",rampage: capital punishment,Rampage Collection,0,0.0,en,2014-07-19,93.0,English,5.4,"Corey Fogelmanis, Sophie Reynolds, Blake Michael, Danny Trejo, Olivia Ryan Stern, Vivian Full, Andrew Herr, Jedidiah Goodacre, Peter DeLuise, Anne Marie DeLuise, Karen Holness, Zak Santiago, Ali Eagle, Alexa Barajas, Wyatt Bernard, Juliette Cohen, Adam Tsekhman, Darryl Van Dyke, Nelson Wong, Casey Young, Jamie Kennedy",Ron Oliver,0.0,"Rampage Collection Action, Crime, Thriller 2014-07-19 en"
